title,url,price,source
Sword & Shield - Rebel Clash - Prerelease Paper Playmat - Zacian,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sword-shield-rebel-clash-prerelease-paper-playmat-zacian,0.95,TotalCards
Hidden Fates - Darkness Energy (Reverse Holo),https://totalcards.net/collections/view-all-pokemon/products/pokemon-hidden-fates-darkness-energy-reverse-holo,2.95,TotalCards
Hidden Fates - Grass Energy (Reverse Holo),https://totalcards.net/collections/view-all-pokemon/products/pokemon-hidden-fates-grass-energy-reverse-holo,2.95,TotalCards
Scarlet & Violet - Trick or Trade 2024 - Lampent,https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-trick-or-trade-2024-lampent,0.18,TotalCards
Scarlet & Violet - Trick or Trade 2024 - Phantump,https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-trick-or-trade-2024-phantump,0.18,TotalCards
Sword & Shield - Evolving Skies - Toy Catcher - 163/203 - (Reverse Holo),https://totalcards.net/collections/view-all-pokemon/products/pokemon-sword-shield-evolving-skies-toy-catcher-163-203-reverse-holo,0.28,TotalCards
Sword & Shield - Evolving Skies - Rubber Gloves - 156/203 - (Reverse Holo),https://totalcards.net/collections/view-all-pokemon/products/pokemon-sword-shield-evolving-skies-rubber-gloves-156-203-reverse-holo,0.28,TotalCards
Sword & Shield - Brilliant Stars - Fresh Water Set - 139/172 - (Reverse Holo),https://totalcards.net/collections/view-all-pokemon/products/pokemon-sword-shield-brilliant-stars-fresh-water-set-139-172-reverse-holo,0.28,TotalCards
Shining Legends Collector Chest Tin - Stickers - Pikachu and Mew,https://totalcards.net/collections/view-all-pokemon/products/pokemon-shining-legends-collector-chest-tin-stickers-pikachu-and-mew,0.45,TotalCards
Greavard Sticker,https://totalcards.net/collections/view-all-pokemon/products/pokemon-greavard-sticker,0.45,TotalCards
Scarlet & Violet - Paradox Rift - Norman - 168/182,https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-paradox-rift-norman-168-182,0.18,TotalCards
Trick or Trade (2023) - Murkrow - 131/193,https://totalcards.net/collections/view-all-pokemon/products/pokemon-trick-or-trade-2023-murkrow-131-193,0.45,TotalCards
Zeraora VMAX & VSTAR Battle Box - Online Code Card,https://totalcards.net/collections/view-all-pokemon/products/pokemon-zeraora-vmax-vstar-battle-box-online-code-card,1.95,TotalCards
Sword & Shield - Back to School Eraser & 2 Pack Blister - Pikachu,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sword-shield-back-to-school-eraser-2-pack-blister-pikachu,6.45,TotalCards
Sword & Shield - Brilliant Stars - Lightning Energy Card,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sword-shield-brilliant-stars-lightning-energy-card,0.15,TotalCards
Sword & Shield - Chilling Reign - Dyna Tree Hill - 135/198 - (Reverse Holo),https://totalcards.net/collections/view-all-pokemon/products/pokemon-sword-shield-chilling-reign-dyna-tree-hill-135-198-reverse-holo,0.28,TotalCards
Sword & Shield - Shining Fates - Tropius - 005/72 - (Reverse Holo),https://totalcards.net/collections/view-all-pokemon/products/pokemon-sword-shield-shining-fates-tropius-005-72-reverse-holo,0.55,TotalCards
Champions Path - Marnie Special Collection - Poster,https://totalcards.net/collections/view-all-pokemon/products/pokemon-champions-path-marnie-special-collection-poster,2.95,TotalCards
Sword & Shield - Champions Path - Professor's Research - 062/073 - (Reverse Holo),https://totalcards.net/collections/view-all-pokemon/products/pokemon-sword-shield-champions-path-professors-research-062-73-reverse-holo,3.45,TotalCards
Eternatus VMAX Premium Collection - Online Code Card,https://totalcards.net/collections/view-all-pokemon/products/pokemon-eternatus-vmax-premium-collection-online-code-card,4.95,TotalCards
Kanto Power Tin - Mewtwo,https://totalcards.net/collections/view-all-pokemon/products/pokemon-kanto-power-tin-mewtwo,14.95,TotalCards
Sun & Moon - Unbroken Bonds - Metal Core Barrier - 180/214,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sun-moon-unbroken-bonds-metal-core-barrier-180-214,0.18,TotalCards
Sun & Moon - Unbroken Bonds - Stealthy Hood - 186/214,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sun-moon-unbroken-bonds-stealthy-hood-186-214,0.18,TotalCards
Sun & Moon - Unbroken Bonds - Fairy Charm L - 172/214,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sun-moon-unbroken-bonds-fairy-charm-l-172-214,0.18,TotalCards
Sun & Moon - Unbroken Bonds - Chip-Chip Ice Axe - 165/214,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sun-moon-unbroken-bonds-chip-chip-ice-axe-165-214,0.45,TotalCards
Sun & Moon - Unbroken Bonds - Koga's Trap - 177/214,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sun-moon-unbroken-bonds-kogas-trap-177-214,0.18,TotalCards
Sun & Moon - Unbroken Bonds - Devolution Spray Z - 166/214,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sun-moon-unbroken-bonds-devolution-spray-z-166-214,0.18,TotalCards
Sun & Moon - Lost Thunder - Wait and See Hammer - 192/214,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sun-moon-lost-thunder-wait-and-see-hammer-192-214,0.18,TotalCards
Sun & Moon - Crimson Invasion - Fighting Memory - 94/111,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sun-moon-crimson-invasion-fighting-memory-94-111,0.35,TotalCards
XY Phantom Forces - Xerosic - 110/119,https://totalcards.net/collections/view-all-pokemon/products/pokemon-xy-phantom-forces-xerosic-110-119,0.45,TotalCards
XY Furious Fists - Full Heal - 93/111,https://totalcards.net/collections/view-all-pokemon/products/pokemon-xy-furious-fists-full-heal-93-111,0.45,TotalCards
Black & White - Plasma Blast - Reversal Trigger - 86/101,https://totalcards.net/collections/view-all-pokemon/products/pokemon-black-white-plasma-blast-reversal-trigger-86-101,0.18,TotalCards
Scarlet & Violet - SVP Black Star Promos - Charizard ex - SVP056,https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-svp-black-star-promos-zapdos-ex-svp049-1,13.75,TotalCards
Scarlet & Violet - Base Set - Banette ex - 229/198,https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-base-set-banette-ex-229-198,2.75,TotalCards
Scarlet & Violet - SV4.5 - Paldean Fates - Penny - 239/91,https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-paldean-fates-penny-239-91,17.95,TotalCards
Scarlet & Violet - Stellar Crown - Squirtle - 148/142,https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-stellar-crown-squirtle-148-142,64.95,TotalCards
Scarlet & Violet - SVP Black Star Promos - Houndstone ex - SVP162,https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-svp-black-star-promos-houndstone-ex-svp162,3.95,TotalCards
Scarlet & Violet - Temporal Forces - Eri - 199/162,https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-temporal-forces-eri-199-162,3.95,TotalCards
SV Black Star Promos - Smoliv SVP023,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sv-black-star-promos-smoliv-023,0.75,TotalCards
Scarlet & Violet - Surging Sparks - Palossand ex - 091/191,https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-surging-sparks-palossand-ex-091-191,1.75,TotalCards
Scarlet & Violet - Prismatic Evolutions - Espeon ex - 034/131,https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-prismatic-evolutions-espeon-ex-034-131,4.75,TotalCards
SV Black Star Promos - Iron Bundle SVP066,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sv-black-star-promos-iron-bundle-svp066,3.75,TotalCards
Scarlet & Violet - Prismatic Evolutions - Atticus - 134/131,https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-prismatic-evolutions-atticus-134-131,2.95,TotalCards
Base Set - Alakazam - 1/102,https://totalcards.net/collections/view-all-pokemon/products/pokemon-base-set-alakazam-1-102,19.95,TotalCards
Scarlet & Violet - White Flare - Gothorita - 042/086,https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-white-flare-gothorita-042-086,0.18,TotalCards
Sun & Moon - Burning Shadows - Simisage - 13/147,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sun-moon-burning-shadows-simisage-13-147,0.25,TotalCards
Sun & Moon - Burning Shadows - Kirlia - 92/147,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sun-moon-burning-shadows-kirlia-92-147,0.45,TotalCards
Sun & Moon - Burning Shadows - Acerola - 112/147,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sun-moon-burning-shadows-acerola-112-147,0.95,TotalCards
Sun & Moon - Guardians Rising - Fletchinder - 110/145,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sun-moon-guardians-rising-fletchinder-110-145,0.45,TotalCards
Sun & Moon - Guardians Rising - Energy Loto - 122/145,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sun-moon-guardians-rising-energy-loto-122-145,0.65,TotalCards
Sun & Moon - Guardians Rising - Alolan Vulpix - 21/145,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sun-moon-guardians-rising-alolan-vulpix-21-145,1.25,TotalCards
Sword & Shield - SWSH Black Star Promos - Regigigas - SWSH247,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sword-shield-swsh-black-star-promos-regigigas-swsh247,0.95,TotalCards
Sun & Moon - Unified Minds - Necrozma - 101/236,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sun-moon-unified-minds-necrozma-101-236,2.95,TotalCards
Sun & Moon - Unified Minds - Hapu - 200/236,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sun-moon-unified-minds-hapu-200-236,0.95,TotalCards
Sun & Moon - Unified Minds - Latias - 153/236,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sun-moon-unified-minds-latias-153-236,1.25,TotalCards
Sun & Moon - Unified Minds - Gumshoos - 181/236,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sun-moon-unified-minds-gumshoos-181-236,0.85,TotalCards
Sun & Moon - Unified Minds - Froslass - 38/236,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sun-moon-unified-minds-froslass-38-236,1.50,TotalCards
Sun & Moon - Unified Minds - Crustle - 11/236,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sun-moon-unified-minds-crustle-11-236,0.95,TotalCards
Sun & Moon - Unified Minds - Drifblim - 81/236,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sun-moon-unified-minds-drifblim-81-236,0.75,TotalCards
Sun & Moon - Unified Minds - Bug Catcher - 189/236,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sun-moon-unified-minds-bug-catcher-189-236,0.45,TotalCards
Scarlet & Violet - Destined Rivals - Sacred Ash - 168/182 - (Reverse Holo),https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-destined-rivals-sacred-ash-168-182-reverse-holo,1.45,TotalCards
Sun & Moon - Hidden Fates - Clefable - 40/68,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sun-moon-hidden-fates-clefable-40-68,0.95,TotalCards
Sun & Moon - Hidden Fates - Charmeleon - 8/68,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sun-moon-hidden-fates-charmeleon-8-68,0.45,TotalCards
Mega Evolution - Nihil Zero - Tyrunt - 043/080,https://totalcards.net/collections/view-all-pokemon/products/pokemon-mega-evolution-nihil-zero-tyrunt-043-080,0.08,TotalCards
Sun & Moon - Crimson Invasion - Octillery - 23/111,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sun-moon-crimson-invasion-octillery-23-111,0.95,TotalCards
Sun & Moon - Ultra Prism - Looker Whistle - 127/156,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sun-moon-ultra-prism-looker-whistle-127-156,0.45,TotalCards
Sun & Moon - Ultra Prism - Drifblim - 52/156,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sun-moon-ultra-prism-drifblim-52-156,0.20,TotalCards
Sun & Moon - Ultra Prism - Empoleon - 34/156,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sun-moon-ultra-prism-empoleon-34-156,0.95,TotalCards
Sun & Moon - Ultra Prism - Araquanid - 17/156,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sun-moon-ultra-prism-araquanid-17-156,0.40,TotalCards
Sun & Moon - Ultra Prism - Ancient Crystal - 118/156,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sun-moon-ultra-prism-ancient-crystal-118-156,0.35,TotalCards
Shining Legends - Raikou - 32/73,https://totalcards.net/collections/view-all-pokemon/products/pokemon-shining-legends-raikou-32-73,2.35,TotalCards
Shining Legends - Switch - 67/73,https://totalcards.net/collections/view-all-pokemon/products/pokemon-shining-legends-switch-67-73,0.45,TotalCards
Sun & Moon - Team Up - Starmie - 65/181,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sun-moon-team-up-starmie-65-181,0.35,TotalCards
Sun & Moon - Team Up - Tapu Koko (Prism Star) - 51/181,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sun-moon-team-up-tapu-koko-prism-star-51-181,2.95,TotalCards
Sun & Moon - Forbidden Light - Diancie (Prism Star) - 74/131,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sun-moon-forbidden-light-diancie-prism-star-74-131,4.95,TotalCards
Scarlet & Violet - Paradox Rift - Yamask - 075/182 - (Reverse Holo),https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-paradox-rift-yamask-075-182-reverse-holo,0.18,TotalCards
Scarlet & Violet - Paradox Rift - Zebstrika - 063/182 - (Reverse Holo),https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-paradox-rift-zebstrika-063-182-reverse-holo,0.28,TotalCards
Scarlet & Violet - Paradox Rift - Wimpod - 048/182 - (Reverse Holo),https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-paradox-rift-wimpod-048-182-reverse-holo,0.18,TotalCards
Scarlet & Violet - Paradox Rift - Whismur - 148/182 - (Reverse Holo),https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-paradox-rift-whismur-148-182-reverse-holo,0.45,TotalCards
Scarlet & Violet - Paradox Rift - Toedscool - 016/182 - (Reverse Holo),https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-paradox-rift-toedscool-016-182-reverse-holo,0.18,TotalCards
Scarlet & Violet - Paradox Rift - Toedscool - 015/182 - (Reverse Holo),https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-paradox-rift-toedscool-015-182-reverse-holo,0.18,TotalCards
Scarlet & Violet - Paradox Rift - Simipour - 042/182 - (Reverse Holo),https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-paradox-rift-simipour-042-182-reverse-holo,0.18,TotalCards
Scarlet & Violet - Paradox Rift - Tandemaus - 154/182 - (Reverse Holo),https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-paradox-rift-tandemaus-154-182-reverse-holo,0.45,TotalCards
Scarlet & Violet - Paradox Rift - Mantyke - 039/182 - (Reverse Holo),https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-paradox-rift-mantyke-039-182-reverse-holo,0.45,TotalCards
Scarlet & Violet - Paradox Rift - Nacli - 101/182 - (Reverse Holo),https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-paradox-rift-nacli-101-182-reverse-holo,0.75,TotalCards
Scarlet & Violet - Paradox Rift - Gliscor - 092/182 - (Reverse Holo),https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-paradox-rift-gliscor-092-182-reverse-holo,0.45,TotalCards
Scarlet & Violet - Paradox Rift - Golbat - 111/182,https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-paradox-rift-golbat-111-182,0.18,TotalCards
Scarlet & Violet - Paradox Rift - Flittle - 079/182,https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-paradox-rift-flittle-079-182,0.25,TotalCards
Scarlet & Violet - Paradox Rift - Ferroseed - 127/182 - (Reverse Holo),https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-paradox-rift-ferroseed-127-182-reverse-holo,0.18,TotalCards
